num,Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
1971,Kiss My Slice,401 E 57th St,10022,pizza,40.75842,-73.96261,restaurant,4
1972,Kiss My Slice,274 W 40th St,10018,pizza,40.75576,-73.99052,restaurant,4.5
1973,Kitakata Ramen Ban Nai - New York,267 Amsterdam Ave,10023,japanese,40.778821,-73.981202,restaurant,2.5
1974,Kitchen 273,111 Bedford Rd,10504,dessert,41.12403,-73.70936,restaurant,4
1975,Kitchen 79,37-70 79th St,11372,vietnamese,40.747551,-73.8868866,restaurant,3.5
1976,Kitchen Grill Indian Restaurant,914A Fulton St,11238,indian,40.6827929,-73.9644377,restaurant,4
1977,Kitsby,186 Grand St,11211,dessert,40.71411,-73.96098,restaurant,4
1978,Kittery Of Brooklyn,305 Smith St,11231,seafood,40.6814576,-73.9938837,restaurant,4
1979,Kleinberg's,165 Tompkins Ave,11206,brunch,40.69375,-73.94584,restaurant,4.5
1980,Klom Klorm,181 Wyckoff Ave,11237,thai,40.70318,-73.91701,restaurant,4
1981,Klong,7 St Marks Pl,10003,thai,40.729507,-73.989181,restaurant,3.5
1982,Kobeque,11 W 32nd St,10001,korean,40.74754531,-73.98628433,restaurant,4
1983,Kobeyaki,215 E 86th St,10028,japanese,40.77861,-73.9530599,restaurant,4.5
1984,Kobeyaki,293 7th Ave,10001,japanese,40.7462138,-73.99388,restaurant,4
1985,KoFoo,67 W 23rd St,10010,korean,40.7428284,-73.9919281,restaurant,4.5
1986,Kogane Ramen,76 Henry St,11201,japanese,40.698608,-73.992675,restaurant,4
1987,Koji Izakaya,140 Lawrence St,11201,japanese,40.69195,-73.98641,restaurant,5
1988,Kokage,125 E 39th St,10016,japanese,40.7498614,-73.9777215,restaurant,3.5
1989,Koko Seafood Salad & Grill,92 Nagle Ave,10040,seafood,40.86064,-73.92782,restaurant,4
1990,Koko Wings,248 W 106th St,10025,korean,40.80096,-73.96734,restaurant,4
1991,Kome Waza,1275 1st Ave,10065,japanese,40.76585,-73.95765,restaurant,3
1992,Kome Waza,40 Water St,10004,healthy,40.70351,-74.01024,restaurant,4
1993,Kondo,2913 Broadway,11106,japanese,40.76265453,-73.92650841,restaurant,4
1994,Koneko,26 Clinton St,10002,brunch,40.72044,-73.98412,restaurant,4
1995,Kong Kee,212 Grand St,10002,chinese,40.719047,-73.996139,restaurant,4.5
1996,Kong Sihk Tong æ¸¯é£Ÿå ‚,65 Bayard St,10013,chinese,40.71542,-73.99813,restaurant,4
1997,K'OOK,324 E 6th St,10003,korean,40.72682,-73.98738,restaurant,4
1998,Kopitiam,151 E Broadway,10002,vietnamese,40.71387,-73.99091,restaurant,4
1999,Kor Tor Mor,204 Smith St,11201,thai,40.6846634,-73.9918633,restaurant,4.5
2000,Korali Estiatorio,1662 3rd Ave,10128,seafood,40.78349,-73.95098,restaurant,4.5
2001,Korean Red Ginseng,315 5th Ave,10016,dessert,40.7468929,-73.9851941,restaurant,3.5
2002,Korean Tofu House,763 61st St,11220,korean,40.63536,-74.01069,restaurant,4.5
2003,Korilla BBQ,N/A,10019,korean,40.76476559,-73.98226471,restaurant,4
2004,Korilla BBQ,2 MetroTech Ctr,11201,korean,40.69354149,-73.98584234,restaurant,3.5
2005,Korilla BBQ,237 Park Ave,10029,korean,40.818878,-73.991317,restaurant,4
2006,Korilla BBQ - Midtown East,672 Lexington Ave,10022,korean,40.7601182,-73.9699062,restaurant,5
2007,Koronet Pizza,4087 Broadway,10032,pizza,40.844608,-73.9393,restaurant,4
2008,Koronet Pizza,1110 Lexington Ave,10075,pizza,40.77408,-73.95969,restaurant,3.5
2009,Koronet Pizza,2848 Broadway,10025,pizza,40.80442,-73.966056,restaurant,4
2010,Kotobuki Manhattan,56 3rd Ave,10003,seafood,40.731107,-73.98912,restaurant,3.5
2011,Kouzan Japanese Restaurant,685 Amsterdam Ave,10025,japanese,40.79226,-73.97145,restaurant,4.5
2012,KROK Brooklyn,117 Columbia St,11231,vietnamese,40.68761,-74.0013,restaurant,4
2013,Krua,1764 1AVE,10128,thai,40.7805087,-73.94669912,restaurant,4
2014,K-Town BBQ,2 West 32nd St,10001,korean,40.7473,-73.98611,restaurant,3.5
2015,Kulu Desserts,806 62nd St,11220,dessert,40.6341365,-74.0106602,restaurant,3
2016,Kun Sohn Korean Noodle House,35-04 154th St,11354,korean,40.7658289,-73.8108625,restaurant,4.5
2017,Kung Fu Kitchen,610 8th Ave,10018,chinese,40.75556542,-73.99076544,restaurant,4
2018,Kung Fu Little Steamed Buns Ramen,146 E 55th St,10022,chinese,40.75925147,-73.96942947,restaurant,3.5
2019,Kung Fu Tea,4055 Broadway,10032,dessert,40.84307,-73.9394,restaurant,4
2020,Kura,130 St Marks Pl,10009,japanese,40.726709,-73.9835794,restaurant,5
2021,Kurant,1091 2nd Ave,10022,american,40.75971,-73.96521,restaurant,2.5
2022,Kuu Ramen,20 John St,10038,japanese,40.7096786,-74.0089569,restaurant,5
2023,Kyo Ya,94 E 7th St,10009,korean,40.7267,-73.98534,restaurant,4
2024,KYURAMEN,133-42 37th Ave,11354,japanese,40.76051,-73.83339,restaurant,4
2025,L' Angolo Tribeca,190-A Duane St,10013,italian,40.71734,-74.01044,restaurant,4
2026,L Encanto D Lola,57 Lenox Ave,10026,mexican,40.80014644,-73.95118636,restaurant,5
2027,L.A. Burdick Handmade Chocolates,156 Prince St,10012,dessert,40.72577,-74.00136,restaurant,3.5
2028,La Amistad Pizzeria & Grill,2067 2nd Ave,10029,pizza,40.79098,-73.94241,restaurant,3
2029,La Avenida,2247 1st Ave,10029,brunch,40.79573,-73.93596,restaurant,4
2030,La Bella Vita,163 Mulberry St,10013,italian,40.719816,-73.997403,restaurant,4.5
2031,La Bergamote,515 W 52nd St,10019,dessert,40.7663868,-73.9915846,restaurant,3.5
2032,La Bergamote NYC,177 9th Ave,10011,brunch,40.745044,-74.002863,restaurant,4.5
2033,La Bonbonniere,28 8th Ave,10014,brunch,40.73777,-74.00433627,restaurant,4
2034,La cafette,103 Havemeyer St,11211,brunch,40.71323,-73.95638,restaurant,4
2035,La Caridad 78,2197 Broadway,10024,chinese,40.7832592,-73.9807337,restaurant,2.5
2036,La Catrina Restaurant,825 Morris Park Ave,10462,american,40.84631,-73.86161,restaurant,4.5
2037,La Chona's,38-07 Broadway,11103,mexican,40.7593333,-73.9193226,restaurant,4
2038,La Churreria,284 Mulberry St,10012,dessert,40.724419,-73.994899,restaurant,4
2039,La Cocina De Agave,398 W 145th St,10031,mexican,40.82424111,-73.94521614,restaurant,3.5
2040,La Contenta,102 Norfolk St,10002,brunch,40.71873,-73.98691,restaurant,3.5
2041,La Diagonal,185 St Nicholas Ave,10026,mexican,40.8061,-73.95302,restaurant,3
2042,La Dinastia II,4059 Broadway,10032,chinese,40.8431911,-73.9393521,restaurant,2
2043,La Esquina,114 Kenmare St,10012,mexican,40.721372,-73.997529,restaurant,3
2044,La Esquina Del Camaron Mexicano,80-02 Roosevelt Ave,11372,seafood,40.74721,-73.88557,restaurant,4.5
2045,La Fiesta,3789 Broadway,10032,mexican,40.8344,-73.94496,restaurant,3.5
2046,La Flaca,384 Grand St,10002,mexican,40.7165,-73.98763,restaurant,3.5
2047,La Flor,53-02 Roosevelt Ave,11377,mexican,40.74434,-73.91141,restaurant,4
2048,La Gusto Pizza,382 8th Ave,10001,pizza,40.7490441,-73.995422,restaurant,4
2049,La Lanterna Di Vittorio,129 MacDougal St,10012,italian,40.73069,-74.00015,restaurant,3.5
2050,La Loba Cantina,709 Church Ave,11218,mexican,40.64569,-73.97283,restaurant,3
2051,La Lomita Mexican Deli,3868 10th Ave,10034,mexican,40.8641999,-73.91936,restaurant,4.5
2052,La Loteria,29 7th Ave S,10014,mexican,40.73078655,-74.00413595,restaurant,4
2053,La Lupe,9 Jefferson St,11206,mexican,40.69725,-73.93517,restaurant,4
2054,La Maison Du Chocolat,1018 Madison Ave,10021,dessert,40.775993,-73.962546,restaurant,4
2055,La Maison Du Chocolat,30 Rockefeller Plz,10112,dessert,40.7590405,-73.97972915,restaurant,4
2056,La Maison du Macaron,132 W 23rd St,10011,dessert,40.74318,-73.99419,restaurant,3.5
2057,La Margarita Pizzeria,168 Ludlow St,10002,pizza,40.72153924,-73.98762754,restaurant,4
2058,La Mercerie,53 Howard St,10013,brunch,40.72022367,-74.00219094,restaurant,3.5
2059,La Morada Restaurant,308 Willis Ave,10454,healthy,40.810552,-73.92142,restaurant,4.5
2060,La Nonna Krispy Krust Pizza,175 Kent Ave,11211,pizza,40.717953,-73.9637027,restaurant,4.5
2061,La Nonna Ristorante & Bar,184 Kent Ave,11249,italian,40.71846879,-73.96391855,restaurant,3
2062,La Nostra Pizzeria,2146 2nd Ave,10029,pizza,40.79322,-73.94032,restaurant,4
2063,La Nueva Win Hing Restaurant,40 E 167th St,10452,chinese,40.83543,-73.92115,restaurant,4
2064,La Oaxaquena Restaurant,1969 Amsterdam Ave,10032,mexican,40.83318,-73.9415999,restaurant,4
2065,La Palapa,77 St Mark's Pl,10003,mexican,40.727969,-73.985604,restaurant,4
2066,La Parisienne,9 Maiden Ln,10038,dessert,40.70961,-74.0093799,restaurant,3
2067,La Patrona Restaurant,812 E 149th St,10455,mexican,40.812449,-73.906041,restaurant,4
2068,La Pecora Bianca,1133 Broadway,10010,italian,40.74358,-73.9892,restaurant,4.5
2069,La Perla Mexicana,281 E 149th St,10451,mexican,40.81739,-73.9221,restaurant,4.5
2070,La Pizza & La Pasta,200 5th Ave,10010,pizza,40.742344,-73.989952,restaurant,3.5
2071,La Posada Mexican Food,364 3rd Ave,10016,mexican,40.74115,-73.98189,restaurant,4
2072,La Preciosa China Restaurant,163 E 116th St,10029,chinese,40.79859543,-73.94080353,restaurant,4.5
2073,La Pulperia Hell's Kitchen,371 W 46th St,10036,mexican,40.76090378,-73.99052035,restaurant,4.5
2074,La Pulperia UES,1626 2nd Ave,10028,brunch,40.7766202,-73.9523275,restaurant,3.5
2075,La Rosa Foods,4161 Broadway,10033,seafood,40.84706,-73.93839,restaurant,4.5
2076,La Rustica Pizza,1426 Lexington Ave,10128,pizza,40.78411,-73.95238,restaurant,4
2077,La Salle Dumpling Room,3141 Broadway,10027,thai,40.81403,-73.95983,restaurant,4.5
2078,La Salle Dumpling Room,35 W End Ave,10023,chinese,40.7731596,-73.98951,restaurant,4
2079,La Shuk,1569 Lexington Ave,10029,brunch,40.78863,-73.94875,restaurant,3.5
2080,La SirÃ¨ne-Soho,558 Broome St,10013,seafood,40.72436422,-74.00570869,restaurant,4.5
2081,La Superior,295 Berry St,11211,mexican,40.71357,-73.96363,restaurant,4
2082,La Tropezienne Bakery,2131 1st Ave,10029,dessert,40.792079,-73.938629,restaurant,4
2083,La Vela Dining & Bar,558 11th Ave,10036,italian,40.761082,-73.997872,restaurant,4
2084,La Vera Pizzeria,350 3rd Ave,10010,pizza,40.74067,-73.98218,restaurant,4
2085,La Vera Pizzeria & Restaurant,922 2nd Ave,10017,pizza,40.75408,-73.96889,restaurant,4
2086,La Vera Pizzeria & Restaurant,2547 Broadway,10025,pizza,40.794359,-73.972438,restaurant,4.5
2087,La Villetta,398 E 52nd St,10022,italian,40.7549171,-73.9650879,restaurant,4
2088,Lâ€™Argot,142 Hamilton Pl,10031,brunch,40.82428,-73.9488,restaurant,3.5
2089,Laboratorio,329 W 51st St,10019,italian,40.76364,-73.98678,restaurant,4
2090,Ladle of Love,18 Palmer Ave,10708,healthy,40.9412911,-73.8376173,restaurant,3.5
2091,L'ADRESSE,1065 Ave Of The Americas,10018,brunch,40.75403,-73.98539,restaurant,3.5
2092,LadurÃ©e Madison Ave,864 Madison Ave,10021,dessert,40.77077023,-73.96637607,restaurant,4
2093,LadurÃ©e SoHo,398 W Broadway,10012,dessert,40.7243939,-74.00248851,restaurant,4.5
2094,Lady M Cake Boutique,41 East 78th St,10075,dessert,40.775501,-73.962231,restaurant,4.5
2095,Lady M Cake Boutique,1 W 59th St,10019,dessert,40.764427,-73.974562,restaurant,4
2096,Lady M Cake Boutique,36 W 40th St,10018,dessert,40.752722,-73.9836459,restaurant,4
2097,Lady M Cake Boutique,1178 Broadway,10001,dessert,40.74531,-73.98852,restaurant,4
2098,Lady M Cake Boutique,101 Liberty St,10281,dessert,40.710233,-74.011849,restaurant,4.5
2099,Ladyâ€™s Seafood & Soul Food,2321 1st Ave,10035,seafood,40.79785,-73.93428,restaurant,4.5
2100,Ladybird,111 East 7th St,10009,healthy,40.72676931,-73.98477128,restaurant,3.5
2101,Lafayette,380 Lafayette St,10003,dessert,40.727617,-73.993464,restaurant,4
2102,Lakruwana,668 Bay St,10304,indian,40.62571,-74.075373,restaurant,4
2103,Lamarcapasta,161 E 22nd St,10010,italian,40.73841,-73.9839499,restaurant,4.5
2104,Lamia's Fish Market,47 Ave B,10009,seafood,40.722979,-73.9825102,restaurant,4
2105,L'Amico NYC,849 6th Ave,10001,italian,40.747174,-73.989956,restaurant,4
2106,Lan Larb Soho,227 Centre St,10013,thai,40.7199936,-73.9985428,restaurant,4
2107,Lan Sheng Restaurant,128 W 36th St,10018,chinese,40.75171419,-73.98836034,restaurant,4.5
2108,Land,450 Amsterdam Ave,10024,vietnamese,40.78497,-73.9772182,restaurant,4.5
2109,Land of Plenty,204E 58th St,10022,chinese,40.76063,-73.96664,restaurant,4
2110,Lantern,101 Montague St,11201,thai,40.69533,-73.99544,restaurant,4.5
2111,Lantern Thai,311 2nd Ave,10003,thai,40.73508453,-73.98335266,restaurant,4
2112,Lao Bei Fang Dumpling House,8305 Broadway,11373,chinese,40.74115372,-73.87962341,restaurant,3.5
2113,LÃœLÃœ COFFEE CO.,59 W 30th St,10016,dessert,40.747277,-73.9893112,restaurant,3
2114,Laojie Hotpot,811 53rd St,11220,korean,40.63897093,-74.00468469,restaurant,4.5
2115,LaoMa Spicy,58 E 8th St,10003,chinese,40.73089684,-73.99344027,restaurant,4
2116,LaRay's,725 W 175th St,10032,dessert,40.8464241,-73.9388885,restaurant,3
2117,LaRina Pastificio & Vino,387 Myrtle Ave,11205,italian,40.69336319,-73.97041321,restaurant,4.5
2118,L'Artusi,228 W 10th St,10014,italian,40.733714,-74.005068,restaurant,4.5
2119,Las Catrinas Mexican Bar & Eatery,32-02 Broadway,11106,mexican,40.76142147,-73.92466495,restaurant,4.5
2120,Las Margaritas Sunset,425 Graham Ave,11211,mexican,40.71768055,-73.94497939,restaurant,4
2121,Las Palmas Restaurant,3891 Broadway,10032,mexican,40.8377037,-73.9425248,restaurant,3.5
2122,Las Panteras Negras,2130 2nd Ave,10029,brunch,40.79279,-73.9405,restaurant,4
2123,Las Sirenas Restaurant,1896 Jerome Ave,10453,mexican,40.84984414,-73.91074643,restaurant,3.5
2124,Lash West Indian And American Cuisine,800 Burke Ave,10467,indian,40.87122,-73.8632,restaurant,4
2125,Laut,15 E 17th St,10003,vietnamese,40.73756,-73.9911,restaurant,4
2126,Laut Singapura,31 E 20th St,10003,thai,40.73895,-73.98896,restaurant,3.5
2127,Lavagna,545 E 5th St,10009,italian,40.72406,-73.98226,restaurant,4.5
2128,Lazy Siu's,742 Driggs Ave,11211,chinese,40.71261,-73.96077,restaurant,4.5
2129,Lazzara's Pizza,221 W 38th St,10018,pizza,40.754057,-73.989497,restaurant,4
2130,LBK Pizza Napoletana,669 Union St,11215,pizza,40.67741,-73.98265,restaurant,5
2131,Le Barricou,533 Grand St,11211,brunch,40.71118,-73.95003,restaurant,3.5
2132,Le Botaniste,666 Third Ave,10017,healthy,40.75119,-73.97436,restaurant,4
2133,Le Botaniste,127 Grand St,10013,healthy,40.7204278,-74.0002028,restaurant,4
2134,Le ChÃ©ile,839 W 181st St,10033,brunch,40.85148038,-73.93996895,restaurant,3.5
2135,Le Coucou,138 Lafayette St,10013,brunch,40.71909,-74.00013,restaurant,4
2136,Le Fanfare,1103 Manhattan Ave,11222,italian,40.736202,-73.955558,restaurant,4
2137,Le Pain Quotidien,30 Purchase St,10580,brunch,40.98283614,-73.68421376,restaurant,4.5
2138,Le Parisien,163 East 33rd St,10016,brunch,40.74540793,-73.97914783,restaurant,4
2139,Le Petit Rooster,491 Columbus Ave,10024,brunch,40.78489,-73.97312,restaurant,3.5
2140,Le Pif,2058 Broadway Ave,10023,brunch,40.7774845,-73.98179328,restaurant,3.5
2141,Le Pif,465 W 23rd St,10011,brunch,40.7476868,-74.0037054,restaurant,4
2142,Le Prive,626 10th Ave,10036,brunch,40.76108,-73.99419,restaurant,4.5
2143,Le Viet Cafe,1750 2nd Ave,10128,thai,40.78116,-73.94913,restaurant,4
2144,Legasea Seafood Brasserie,485 7th Ave,10018,seafood,40.75238,-73.98939,restaurant,4.5
2145,Legend 72,127 W 72nd St,10023,vietnamese,40.77796,-73.9796901,restaurant,4
2146,Lemongrass Grill,156 Court St,11201,thai,40.688684,-73.993137,restaurant,4
2147,Lena's Italian Kitchen,551 2nd Ave,10016,italian,40.742664,-73.977783,restaurant,4
2148,Leng Thai,3309 Broadway,11106,thai,40.76124,-73.92323,restaurant,3.5
2149,Lenny's North Seafood and Steakhouse,386 Main St,10504,italian,41.12535,-73.7137599,restaurant,4
2150,Les Enfants de Boheme,177 Henry St,10002,brunch,40.7136187,-73.9888503,restaurant,4
2151,Leslie's Kitchen,109 Wilson Ave,11237,american,40.70136,-73.92663,restaurant,4.5
2152,Let's Makan,64A Bayard St,10013,dessert,40.71555374,-73.9980342,restaurant,4.5
2153,Let's Meat,307 5th Ave,10016,korean,40.746774,-73.985524,restaurant,4
2154,Levain Bakery,2167 Frederick Douglass Blvd,10026,dessert,40.8049739,-73.9551513,restaurant,3.5
2155,Levain Bakery,351 Amsterdam Ave,10024,dessert,40.781532,-73.979286,restaurant,3.5
2156,Levain Bakery,167 W 74th St,10023,dessert,40.77994046,-73.98028255,restaurant,4
2157,Levante,26-21 Jackson Ave,11101,italian,40.74764,-73.94173,restaurant,3.5
2158,Lex Fish and Food Market,149 E 103rd St,10029,seafood,40.7903481,-73.9474182,restaurant,4
2159,Lexington Pizza Parlour,1590 Lexington Ave,10029,pizza,40.789283,-73.9487429,restaurant,4.5
2160,Leyenda,221 Smith St,11201,mexican,40.68431,-73.99197,restaurant,4.5
2161,Liberty Pizzeria,482 Myrtle Ave,11205,pizza,40.693225,-73.966018,restaurant,4.5
2162,Lighthouse Outpost,241 Mulberry St,10012,american,40.722892,-73.99617,restaurant,3.5
2163,Lil' Frankie's,19 1st Ave,10003,pizza,40.723625,-73.988555,restaurant,4.5
2164,Lilia,567 Union Ave,11211,dessert,40.71757,-73.95236,restaurant,3.5
2165,Lilli & Loo,792 Lexington Ave,10065,chinese,40.763858,-73.967269,restaurant,5
2166,Lillian Pizzeria,9601 69th Ave,11375,pizza,40.7169777,-73.85229866,restaurant,4
2167,Lillie's Victorian Establishment,249 W 49th St,10019,american,40.7614625,-73.9860519,restaurant,4
2168,Lillo Cucina Italiana,331 Henry St,11201,italian,40.69023,-73.99634,restaurant,4.5
2169,Lilly's Cocktail and Wine,50 W 72nd St,10023,brunch,40.77698,-73.9785,restaurant,4
2170,Lilly's Craft and Kitchen,675 9th Ave,10036,brunch,40.76138,-73.99071,restaurant,3
2171,Lily Thai,615 Grand St,11211,thai,40.7114199,-73.9476,restaurant,4.5
2172,Lima Peruvian Restaurant,782 4th Ave,11232,seafood,40.659881,-73.999055,restaurant,3.5
2173,Limani,45 Rockerfeller Plz,10111,seafood,40.75938096,-73.97781408,restaurant,4.5
2174,Lime Jungle Empanadas,197 7th Ave,10012,mexican,40.74320185,-73.99662919,restaurant,3.5
2175,Lin Home Chinese Restaurant,2461 University Ave,10468,chinese,40.8646623,-73.9039155,restaurant,3.5
2176,L'industrie Pizzeria,254 S 2nd St,11211,pizza,40.71162,-73.95783,restaurant,4.5
2177,Linen Hall,101 3rd Ave,10003,american,40.73231939,-73.98769053,restaurant,4
2178,Lin's Garden,765 Concourse Village,10451,chinese,40.82437953,-73.92289816,restaurant,3.5
2179,Lions & Tigers & Squares Detroit Pizza,268 W 23rd St,10011,pizza,40.74506,-73.99834,restaurant,4.5
2180,Lisa's Dumplings,57th St & 8th Ave,10019,chinese,40.76894692,-73.98240671,restaurant,4
2181,Little Alley,550 3rd Ave,10016,chinese,40.74744,-73.97728,restaurant,4
2182,Little Basil,153 E 26th St,10010,thai,40.741014,-73.982259,restaurant,4
2183,Little Choc Apothecary,141 Havemeyer St,11211,healthy,40.71192,-73.95721,restaurant,4
2184,Little Collins,667 Lexington Ave,10022,brunch,40.759912,-73.96964,restaurant,4
2185,Little Dokebi,85 Driggs Ave,11222,korean,40.723048,-73.942335,restaurant,4
2186,Little Italy Pizza,958 3rd Ave,10022,pizza,40.7605713,-73.9674812,restaurant,4.5
2187,Little Italy Pizza,2476 Broadway,10025,pizza,40.79187519,-73.97355415,restaurant,3.5
2188,Little Italy Pizza,55 W 45th St,10036,pizza,40.756482,-73.981484,restaurant,3
2189,Little Italy Pizza,2047 Broadway,10023,pizza,40.77782648,-73.98250493,restaurant,4.5
2190,Little Italy Pizza,2 E 33rd St,10016,pizza,40.74766472,-73.98492023,restaurant,4
2191,Little Italy Pizza,169 W 33rd St,10001,pizza,40.7502738,-73.9909354,restaurant,3.5
2192,Little Italy Pizza,50 Fulton St,10038,pizza,40.70810418,-74.0046898,restaurant,2.5
2193,Little Italy Pizza,11 Park Pl,10007,pizza,40.713,-74.00834,restaurant,4
2194,Little Luzzo's,119 E 96th St,10128,pizza,40.786342,-73.951553,restaurant,3.5
2195,Little Mo,1158 Myrtle Ave,11221,vietnamese,40.69701,-73.93368,restaurant,4
2196,Little Park,85 W Broadway,10007,american,40.71521,-74.00913,restaurant,4.5
2197,Little Pepper,18-24 College Point Blvd,11356,chinese,40.78245,-73.84618,restaurant,4
2198,Little Pie Company,424 W 43rd St,10036,dessert,40.75949,-73.99332,restaurant,3
2199,Little Sheep Mongolian Hot Pot,105 Bowery,10002,chinese,40.71764,-73.99504,restaurant,4.5
2200,Little Taste of Seafood,2528 Adam Clayton Powell Jr Blvd,10039,seafood,40.8227175,-73.9386414,restaurant,5
2201,Little Thai Kitchen,231 E 53rd St,10022,thai,40.757359,-73.968025,restaurant,4
2202,Little Tong Noodle Shop,235 E 53rd St,10022,chinese,40.75721,-73.96799,restaurant,4.5
2203,Little Tong Noodle Shop,177 1st Ave,10003,vietnamese,40.72937,-73.98424,restaurant,3.5
2204,Little Wayla,100 Forsyth St,10002,thai,40.71828,-73.99275,restaurant,4
2205,Liukoushui Hot Pot Noodle,568 Main St,10044,chinese,40.76246946,-73.94964015,restaurant,4.5
2206,Liv,31-86 37th St,11103,healthy,40.76011953,-73.92034503,restaurant,4
2207,Living Thai,931 Amsterdam Ave,10025,thai,40.80004,-73.96559,restaurant,3.5
2208,LLama-San,359 6th Ave,10014,japanese,40.73225,-74.00078,restaurant,3.5
2209,Lobster House All You Can Eat Seafood,95-25 Queens Blvd,11374,seafood,40.73122,-73.8637,restaurant,4
2210,Lobster Joint - Williamsburg,103 N 3rd St,11249,seafood,40.71692278,-73.96196604,restaurant,4
2211,Local & Vine,282 Hudson St,10013,american,40.72528,-74.0074,restaurant,3
2212,Locanda Vini e Olii,129 Gates Ave,11238,italian,40.685007,-73.962943,restaurant,3
2213,Locksmith Bar,4463 Broadway,10040,american,40.8573807,-73.9325659,restaurant,3
2214,Loco Coco,835 Lexington Ave,10065,healthy,40.76512,-73.96587,restaurant,3
2215,Lokal 83 Mediterranean Kitchen,473 Columbus Ave,10024,american,40.7842696,-73.9734941,restaurant,3.5
2216,Lola Taverna,210 6th Ave,10014,healthy,40.727093,-74.003158,restaurant,4
2217,Lolo's Seafood Shack,303 W 116th St,10026,seafood,40.80486,-73.95567,restaurant,3.5
2218,Lombardi's Pizza,32 Spring St,10012,italian,40.7215935,-73.9955956,restaurant,4
2219,Lombardi's pizza,290 8th Ave,10001,pizza,40.74623,-73.9974,restaurant,4.5
2220,Long King House,15-26 College Point Blvd,11356,chinese,40.78349,-73.84591,restaurant,4
2221,Longford's Own Made Ice Cream,151 Wilkins Ave,10573,dessert,41.00715,-73.66101,restaurant,4.5
2222,Longwood Fish Market,838 Westchester Ave,10455,seafood,40.81941217,-73.90208223,restaurant,4.5
2223,Look By Plant Love House,622 Washington Ave,11238,vietnamese,40.67987,-73.96433,restaurant,3.5
2224,Loong Xin Asian cuisine,670 E 233rd St,10466,thai,40.8935462,-73.85849901,restaurant,4.5
2225,Loosie Rouge,91 S 6th St,11249,healthy,40.71102,-73.96489,restaurant,4
2226,Loosie's Kitchen & Cafe,91 S 6th St,11249,brunch,40.71102,-73.96489,restaurant,4
2227,Loring Place,21 W 8th St,10011,brunch,40.73299,-73.99754,restaurant,4
2228,Los Hermanos Salazar,645 Courtland Ave,10451,mexican,40.8189,-73.91862,restaurant,2.5
2229,Los Mariscos,409 W 15th St,10011,seafood,40.74207,-74.00565,restaurant,4
2230,Los Portales,2508 Broadway,11105,mexican,40.76317682,-73.92822602,restaurant,4
2231,Los Tacos No. 1,136 Church St,10007,mexican,40.714282,-74.008675,restaurant,4.5
2232,Los Tacos No.1,229 W 43rd St,10036,mexican,40.7575067,-73.9877717,restaurant,4.5
2233,Los Tacos No.1,75 9th Ave,10011,mexican,40.7425547,-74.0060838,restaurant,4
2234,Los Tacos No.1,136 Church St,10007,mexican,40.71424,-74.00869,restaurant,3
2235,Lost In The Sauce,265 Canal St,10013,japanese,40.71897,-74.00102,restaurant,3.5
2236,Lotus 1,4119 31st Ave,11103,vietnamese,40.7607851,-73.915434,restaurant,4
2237,Lotus Express,4840 Broadway,10034,chinese,40.86627,-73.9246,restaurant,3.5
2238,Lotus Vegetarian,2249 Church Ave,11226,healthy,40.650682,-73.957049,restaurant,4
2239,Lotus Vietnamese Sandwiches,229 5th Ave,11215,vietnamese,40.675468,-73.980812,restaurant,3.5
2240,Louie's Pizza,81-34 Baxter Ave,11373,pizza,40.7459,-73.8834,restaurant,4
2241,Love Cafe,283 Pleasant Ave,10029,dessert,40.79458274,-73.93370504,restaurant,4
2242,Love Pho,174 2AVENUE,10003,vietnamese,40.7304,-73.9860999,restaurant,4.5
2243,Lovely Day,196 Elizabeth St,10012,vietnamese,40.721774,-73.994275,restaurant,3.5
2244,LoveMama,174 2nd Ave,10003,chinese,40.7303859,-73.9860613,restaurant,3.5
2245,Loverboy,127 Avenue C,10009,pizza,40.72488,-73.97858,restaurant,4.5
2246,Loving Hut,76 Bushwick Ave,11211,healthy,40.71244636,-73.94111095,restaurant,4.5
2247,Lowerline,794 Washington Ave,11238,seafood,40.67421,-73.96324,restaurant,4.5
2248,LRoom Cafe,41 W 14th St,10011,dessert,40.73697,-73.99551,restaurant,3
2249,Ltauha Restaurant,55-50 Myrtle Ave,11385,american,40.6998889,-73.9067463,restaurant,4.5
2250,Luanne's Wild Ginger,235 Dekalb Ave,11205,vietnamese,40.6896,-73.96982,restaurant,3.5
2251,LuAnne's Wild Ginger All-Asian Vegan,112 Smith St,11201,healthy,40.687936,-73.989925,restaurant,4
2252,LuAnne's Wild Ginger All-Asian Vegan,380 Broome St,10013,vietnamese,40.7204631,-73.9964956,restaurant,4
2253,Luanne's Wild Ginger Franklin,676 Franklin Ave,11238,healthy,40.67538993,-73.95642009,restaurant,4
2254,Lucali,575 Henry St,11231,italian,40.6818,-74.00024,restaurant,4.5
2255,Lucciola,621 Amsterdam Ave,10024,italian,40.79039,-73.97251,restaurant,4.5
2256,Luchadores,87 South St,10038,mexican,40.70582,-74.00411,restaurant,3.5
2257,Lucky House,1151 E Tremont Ave,10460,chinese,40.84006465,-73.87537876,restaurant,3.5
2258,Lucky House Kitchen,343 Lewis Ave,11233,chinese,40.68384022,-73.93515654,restaurant,4
