num,Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
245,"Making Books Sing, Inc.",340 East 46th Street,10017,Theater,40.751943,-73.969339,cultural_center,-1
246,"Creative Alternatives of New York, Inc.",225 West 99th Street,10025,Theater,40.796267,-73.969586,cultural_center,-1
247,"New York Gilbert & Sullivan Players, Inc.",225 West 99th Street,10025,Theater,40.796267,-73.969586,cultural_center,-1
248,"Riverside Symphony, Inc.",225 West 99th Street,10025,Music,40.796267,-73.969586,cultural_center,-1
249,"Western Wind Vocal Ensemble, Inc.",225 West 99th Street,10025,Music,40.796267,-73.969586,cultural_center,-1
250,"Strange Sun Theater, Inc.",65 west 90th street,10024,Theater,40.788816,-73.969712,cultural_center,-1
251,"Gotham Early Music Scene, Inc.","340 Riverside Drive, Apt. 1A",10025,Music,40.8023,-73.969728,cultural_center,-1
252,Opera New York,309 West 104th Street 1D,10025,Music,40.80047,-73.969812,cultural_center,-1
253,Puerto Rican Traveling Theatre Company Inc.,141 West 94th Street,10025,Theater,40.792225,-73.970029,cultural_center,-1
254,Harpsichord Unlimited,"215 W 98th St., Suite 2A",10025,Music,40.79568,-73.970146,cultural_center,-1
255,"Forty Greene Avenue Cultural Center, Inc.",54 Greene Avenue,11238,Theater,40.686184,-73.970321,cultural_center,-1
256,Historic House Trust of New York City,830 Fifth Avenue,10065,Museum,40.767711,-73.970516,cultural_center,-1
257,"En Garde Arts, Inc.","27 West 86th Street, #2A",10023,Theater,40.785879,-73.970703,cultural_center,-1
258,"Either/Or, Inc.",321 East 43rd Street,10017,Music,40.750098,-73.970755,cultural_center,-1
259,"Frog & Peach Theatre Company, Inc.","840 West End Avenue, Apt. B1",10025,Theater,40.798535,-73.970802,cultural_center,-1
260,"Twin Lions, Inc.","2576 Broadway, No. 412",10025,Music,40.795417,-73.971208,cultural_center,-1
261,Untitled Theater Company #61,"215 West 95th Street, #11G",10025,Theater,40.79363,-73.971429,cultural_center,-1
262,"Harmonie Ensemble, Inc.","820 West End Avenue, Ste. 13B",10025,Music,40.797662,-73.971438,cultural_center,-1
263,Broken Box Mime Theater,201 W 94th St. #1A,10025,Theater,40.792842,-73.971505,cultural_center,-1
264,"Spellbound Theatre, Inc",941 President Street,11215,Theater,40.672277,-73.971885,cultural_center,-1
265,"Educational Theater of New York, Inc.",228 East 45th Street,10017,Theater,40.752355,-73.972266,cultural_center,-1
266,"Breakthru Education, Inc.",235 Lincoln Place,11217,Theater,40.675041,-73.9728,cultural_center,-1
267,Brooklyn Art Song Society,"60 East 8th Street, Apt. 30 E",10003,Music,40.648658,-73.972803,cultural_center,-1
268,"Rising Circle Theater Collective, Inc.",212 South Oxford Street,11217,Theater,40.683198,-73.972861,cultural_center,-1
269,Freestyle Repertory Theatre,"120 West 86th Street, Apt. 1A",10024,Theater,40.786769,-73.972866,cultural_center,-1
270,Evangelical Lutheran Church of the Advent,2504 Broadway,10025,Music,40.792909,-73.97304,cultural_center,-1
271,ANDHOW! Theater Company Inc.,"138 South Oxford Street, Ste. 4C",11217,Theater,40.685073,-73.973221,cultural_center,-1
272,"American Opera Projects, Inc.",138 South Oxford Street #3B,11217,Music,40.685073,-73.973221,cultural_center,-1
273,"Colt Coeur Theater Company, Inc.",138 South Oxford Street,11217,Theater,40.685073,-73.973221,cultural_center,-1
274,"Desipina Productions, Inc.","138 South Oxford Street, Apt. 1C",11217,Theater,40.685073,-73.973221,cultural_center,-1
275,"Kings County Shakespeare Company, Inc.","138 South Oxford Street, #1C",11217,Theater,40.685073,-73.973221,cultural_center,-1
276,Live Source Inc.,138 S Oxford St,11217,Theater,40.685073,-73.973221,cultural_center,-1
277,"New York Deaf Theatre, Ltd.","138 South Oxford Street, #4F",11217,Theater,40.685073,-73.973221,cultural_center,-1
278,"Nia Theatrical Production Co, Inc.",138 South Oxford Street,11217,Theater,40.685073,-73.973221,cultural_center,-1
279,"Ripe Time, Inc.","138 South Oxford Street, Ste. 4D",11217,Theater,40.685073,-73.973221,cultural_center,-1
280,Rabbit Hole Ensemble,415 Ocean Parkway,11218,Theater,40.638928,-73.97325,cultural_center,-1
281,"Irondale Productions, Inc.",85 S. Oxford St,11217,Theater,40.686918,-73.973563,cultural_center,-1
282,"BCT Brooklyn Children's Theatre, Inc.",135 Prospect Park SW #B7,11218,Theater,40.656017,-73.973683,cultural_center,-1
283,"Da Capo Chamber Players, Inc.","215 West 90th Street, Ste. 1G",10024,Music,40.790494,-73.973717,cultural_center,-1
284,New-York Historical Society,170 Central Park West,10024,Museum,40.779265,-73.973743,cultural_center,-1
285,"New Worlds Theatre Project, Inc.","670 West End Avenue, Ste. 16A",10025,Theater,40.793079,-73.974297,cultural_center,-1
286,"Melting Pot Theatre, Inc.","2444 Broadway, Suite 231",10024,Theater,40.791029,-73.974417,cultural_center,-1
287,"Bang on a Can, Inc.","80 Hanson Place, Ste. 701",11217,Music,40.685488,-73.974421,cultural_center,-1
288,"Museum of Contemporary African Diasporian Arts, Inc.",80 Hanson Place,11217,Museum,40.685488,-73.974421,cultural_center,-1
289,"Page Seventy-Three Productions, Inc.",80 Hanson Place,11217,Theater,40.685488,-73.974421,cultural_center,-1
290,"Theater Garden, Ltd.",304 Windsor Place,11218,Theater,40.656711,-73.974483,cultural_center,-1
291,"Prospect Park Alliance, Inc.",95 Prospect Park West,11215,Museum,40.667391,-73.974508,cultural_center,-1
292,Brooklyn Conservatory of Music,58 Seventh Avenue,11217,Music,40.675843,-73.974533,cultural_center,-1
293,"Smith Street Stage, Inc.",125 Ocean Parkway,11218,Theater,40.647385,-73.974573,cultural_center,-1
294,Drilling Company Theatrical Productions,"107 West 82nd Street, Ste. 1A",10024,Theater,40.78414,-73.9746,cultural_center,-1
295,"Brooklyn Youth Music Project, Inc.",296 Windsor Pl,11218,Music,40.656816,-73.974703,cultural_center,-1
296,"Music Outreach/Learning Through Music, Inc.",677 West End Avenue,10025,Music,40.793197,-73.974723,cultural_center,-1
297,"Gotham Stage Company, Inc.",288 W. 92nd Street,10025,Theater,40.792544,-73.974738,cultural_center,-1
298,Honest Accomplice Theatre Inc.,592 16th Street,11218,Theater,40.657708,-73.974818,cultural_center,-1
299,Chamber Orchestra of New York Ottorino Respighi,"450 Lexington Avenue, #1514",10163,Music,40.753102,-73.974854,cultural_center,-1
300,"Anti-Social Music, Inc.",71 Ocean Parkway 3H,11218,Music,40.649369,-73.974922,cultural_center,-1
301,"Dieu Donne Paper Mill, Inc.","63 Flushing Avenue, Unit 112",11205,Visual Arts,40.69802,-73.974986,cultural_center,-1
302,Ethel's Foundation for the Arts,"132 East 43rd Street, #213",10017,Music,40.751969,-73.97523,cultural_center,-1
303,"Blue Heron Theatre, Inc.","645 West End Avenue, Suite 7B",10025,Theater,40.792388,-73.975316,cultural_center,-1
304,"Horizon Concerts, Inc.","420 Lexington Ave., Suite 300",10170,Music,40.752262,-73.975464,cultural_center,-1
305,"Public Art Fund, Inc.","1 East 53rd Street, 11th Floor",10022,Visual Arts,40.760324,-73.975584,cultural_center,-1
306,Dare2Draw,23 West 73rd Street,10023,Visual Arts,40.777182,-73.976108,cultural_center,-1
307,"Speculum Musicae, Inc.","255 West 88th St., Apt. 10C",10024,Music,40.789874,-73.97614,cultural_center,-1
308,EPIC Players Inc,115 Central Park West,10023,Theater,40.775878,-73.976217,cultural_center,-1
309,"Education Through Music, Inc.","122 East 42nd Street, Ste. 1501",10168,Music,40.751601,-73.97645,cultural_center,-1
310,"Composers Collaborative, Inc.","210 Riverside Drive, Apt. 11G",10025,Music,40.79423,-73.976518,cultural_center,-1
311,"Red Fern Theatre Company, Inc.","160 East 38th Street, #10D",10016,Theater,40.74842,-73.976721,cultural_center,-1
312,"Hotel Savant Theatre Company, Inc.","2350 Broadway, #1207",10024,Theater,40.788007,-73.976747,cultural_center,-1
313,Music in the Center,"2350 Broadway, Ste. 203",10024,Music,40.788007,-73.976747,cultural_center,-1
314,Musicals Tonight! Inc.,"150 West 79th Street, Ste. 9A",10024,Theater,40.782551,-73.97693,cultural_center,-1
315,Children's Museum of Manhattan,212 West 83rd Street,10024,Museum,40.785946,-73.976961,cultural_center,-1
316,"Instituto Arte Teatral Internacional, Inc.","20 West 72nd Street, Ste. 808",10023,Theater,40.776727,-73.977188,cultural_center,-1
317,Museum of Modern Art,11 West 53rd Street,10019,Museum,40.761002,-73.977201,cultural_center,-1
318,"Vampire Cowboys, Inc.",170 East 4th Street,11218,Theater,40.648222,-73.977383,cultural_center,-1
319,"TheatreMoves, Inc.",275 East 7th Street #4,10009,Theater,40.723484,-73.977419,cultural_center,-1
320,"Storm Theatre, Inc.","32 West 72 Street, Suite 2B",10023,Theater,40.776949,-73.977719,cultural_center,-1
321,Paley Center for Media,25 West 52nd Street,10019,Museum,40.760445,-73.977829,cultural_center,-1
322,Stecher and Horowitz Foundation,"119 West 57th Street, Ste. 1401",10019,Music,40.764655,-73.977972,cultural_center,-1
323,Korea Society,"350 Madison Avenue, 24th Floor",10017,Visual Arts,40.754374,-73.978145,cultural_center,-1
324,"Perlman Music Program, Inc.","19 West 69th Street, #501",10023,Music,40.774622,-73.978153,cultural_center,-1
325,"Early Music Foundation, Inc.",10 West 68th Street,10023,Music,40.773809,-73.978211,cultural_center,-1
326,"Great Small Works, Inc.","315 West 86th Street, Apt. 4E",10024,Theater,40.789163,-73.978498,cultural_center,-1
327,"Shotgun Productions, Inc.","165 East 35th Street, Suite 7J",10016,Theater,40.746768,-73.978505,cultural_center,-1
328,Horizon Theatre Rep,117 East 37th St,10016,Theater,40.748615,-73.979053,cultural_center,-1
329,Temporary Distortion Theater Corp.,"332 East 4th Street, #44",10009,Theater,40.721807,-73.979065,cultural_center,-1
330,"UrbanGlass: New York Contemporary Glass Center, Inc.",647 Fulton St.,11215,Visual Arts,40.688236,-73.979212,cultural_center,-1
331,"Martina Arroyo Foundation, Inc.","200 Central Park South, Apt. 20-I",10019,Music,40.767022,-73.979448,cultural_center,-1
332,"St. Cecilia Club, Inc.",PO Box 421 FDR Station,10150,Music,40.712269,-73.979638,cultural_center,-1
333,"Letter of Marque Theater, Incorporated",172 5th Ave No. 191,11217,Theater,40.677501,-73.979731,cultural_center,-1
334,"Queer Urban Orchestra, Inc.","P.O. Box 438, Radio City Station",10101,Music,40.760111,-73.979919,cultural_center,-1
335,"Ten O'Clock Classics, Inc.","230 Central Park South, Ste. 9F",10019,Music,40.767239,-73.979968,cultural_center,-1
336,"Art of the Early Keyboard, Inc.","170 West 73rd Street, Apt. 3C",10023,Music,40.778865,-73.980145,cultural_center,-1
337,"Lyric Chamber Music Society of New York, Inc.","20 West 64th Street, Apt. 27H",10023,Music,40.77143,-73.980335,cultural_center,-1
338,"Young People's Chorus of New York City, Inc.",37 West 65th Street,10023,Music,40.772281,-73.980363,cultural_center,-1
339,Museum of Music & Entertainment in New York City,"550 Grand Street, H3A",10002,Music,40.714117,-73.980402,cultural_center,-1
340,"Creative Ammo, Inc.","18 East 41st Street, Suite 1806",10017,Theater,40.752417,-73.980448,cultural_center,-1
341,"New York Theatre Experience, Inc.",155 E. 31st Street   #10B,10016,Theater,40.744257,-73.980512,cultural_center,-1
342,"Visible Theatre, Inc.","201 East 28th Street, #3E",10016,Theater,40.741921,-73.980715,cultural_center,-1
343,Art Students League of New York,215 West 57th Street,10019,Visual Arts,40.765864,-73.980824,cultural_center,-1
344,Art Connects New York,"4 West 43rd Street, #507",10036,Visual Arts,40.754371,-73.980932,cultural_center,-1
345,Opportunity Music Project Foundation,4 West 43rd Street,10036,Music,40.754371,-73.980932,cultural_center,-1
346,"Vital Theatre Company, Inc.","2162 Broadway, Fourth floor",10024,Theater,40.781912,-73.980996,cultural_center,-1
347,"Resonant Bodies Festival, Inc.",509 Atlantic Ave.,11217,Music,40.685484,-73.981085,cultural_center,-1
348,"Roulette Intermedium, Inc.",509 Atlantic Avenue,11217,Music,40.685484,-73.981085,cultural_center,-1
349,"Concert Artists Guild, Inc.",850 Seventh Avenue,10019,Music,40.763942,-73.981192,cultural_center,-1
350,Mendelssohn Glee Club,"393 West End Avenue, Apt. 8C",10024,Music,40.784133,-73.981335,cultural_center,-1
351,Mexican American Symphony Orchestra,30 West 63rd Street,10023,Music,40.77109,-73.981454,cultural_center,-1
352,"Puppet Works, Inc.",338 6th Avenue,11215,Theater,40.670966,-73.981507,cultural_center,-1
353,"Lower East Side Community Music Workshop, Inc.","95 Avenue B, 1st floor",10009,Music,40.724629,-73.981525,cultural_center,-1
354,Pierpont Morgan Library,225 Madison Avenue,10016,Museum,40.749387,-73.981763,cultural_center,-1
355,"Young Concert Artists, Inc.",1776 Broadway,10019,Music,40.766481,-73.981809,cultural_center,-1
356,Museum of Arts & Design,2 Columbus Circle,10019,Museum,40.7677,-73.981957,cultural_center,-1
357,"Harmonia Opera Company, Inc.",2109 Broadway,10023,Music,40.780408,-73.982076,cultural_center,-1
358,"Marilyn Horne Foundation, Inc.","250 West 57th Street, Ste. 603",10107,Music,40.766391,-73.982119,cultural_center,-1
359,Museum of Biblical Art,1865 Broadway,10023,Museum,40.769995,-73.982137,cultural_center,-1
360,"VisionIntoArt Presents, Inc.",25 Columbus Circle 68B,10019,Music,40.768304,-73.982278,cultural_center,-1
361,"American Center for Musical Arts, Inc.","201 West 72nd Street, Ste. 3-K",10023,Music,40.778954,-73.982412,cultural_center,-1
362,"Philharmonic - Symphony Society of New York, Inc.",10 Lincoln Center Plaza,10023,Music,40.772473,-73.982421,cultural_center,-1
363,"Doing Art Together, Inc.","1841 Broadway,  Apt. 704",10023,Visual Arts,40.769158,-73.982429,cultural_center,-1
364,"Lincoln Square District Management Association, Inc.","1841 Broadway, Ste. 1112",10023,Music,40.769158,-73.982429,cultural_center,-1
365,"Latino International Theater Festival of New York, Inc.","142 East 27th Street, Ste. 1A",10016,Theater,40.74182,-73.982447,cultural_center,-1
366,"Festival of North American Orchestras, Inc.",470 Park Avenue South,10016,Music,40.745492,-73.982515,cultural_center,-1
367,Feed Your Mind Music,147 Prince Street,11201,Music,40.692648,-73.982532,cultural_center,-1
368,"Vocal Ease, Inc.","240 West 73rd Street, Ste. 1403",10023,Music,40.779876,-73.982553,cultural_center,-1
369,"Spanish Theatre Repertory Company, Ltd.",138 East 27th Street,10016,Theater,40.741886,-73.982599,cultural_center,-1
370,"Jupiter Symphony of New York, Inc.","155 West 68th Street, Apt. 319",10023,Music,40.775704,-73.982659,cultural_center,-1
371,Elaine Kaufman Cultural Center/Lucy Moses School for Music and Dance,129 West 67th Street,10023,Music,40.774919,-73.982745,cultural_center,-1
372,"Metropolitan Opera Association, Inc.",30 Lincoln Center,10023,Music,40.772031,-73.98275,cultural_center,-1
373,"Kenkeleba House, New York",214 East Second Street,10009,Visual Arts,40.721794,-73.982889,cultural_center,-1
374,American Symphony Orchestra League,"33 West 60th Street, 5th Floor",10023,Music,40.769303,-73.983003,cultural_center,-1
375,American Composers Orchestra,244 West 54th Street,10019,Music,40.764261,-73.983037,cultural_center,-1
376,"Opera Orchestra of New York, Inc.","239 West 72nd Street, Ste. 2R",10023,Music,40.779228,-73.983069,cultural_center,-1
377,Oratorio Society of New York,1140 Avenue of the Americas,10036,Music,40.75623,-73.98309,cultural_center,-1
378,"City Grand Opera Society, Inc.","250 West 54th Street, Suite 807",10019,Music,40.764308,-73.983145,cultural_center,-1
379,"Parsifal's Productions, Inc.",220 East 4th Street,10009,Theater,40.7236,-73.983296,cultural_center,-1
380,Synapse Productions,220 East 4th Street,10009,Theater,40.7236,-73.983296,cultural_center,-1
381,Present Theatre Company,518 East 6th Street,10009,Theater,40.725192,-73.983317,cultural_center,-1
382,"American Globe Theatre, Ltd.","145 West 46th Street, 3rd Floor",10036,Theater,40.757946,-73.983547,cultural_center,-1
383,"Chamber Music Society of Lincoln Center, Inc.","70 Lincoln Center Plaza, Tenth Floor",10023,Music,40.773626,-73.983591,cultural_center,-1
384,"Vivian Beaumont Theater, Inc.",150 West 65th Street,10023,Theater,40.773621,-73.983619,cultural_center,-1
385,NY JAZZ Initiative,149 W. 46th Street,10036,Music,40.757981,-73.983627,cultural_center,-1
386,"All For One Theater Festival, Inc.",1650 Broadway,10019,Theater,40.761964,-73.983684,cultural_center,-1
387,National Choral Council,"1650 Broadway, Ste. 301",10019,Music,40.761964,-73.983684,cultural_center,-1
388,International Center of Photography,1114 Avenue of the Americas,10036,Museum,40.755352,-73.983732,cultural_center,-1
389,"Out of the Box Theatre Company, Inc.","323 West 75th Street, Apt. C",10023,Theater,40.78214,-73.983939,cultural_center,-1
390,"Circle in the Square Theatre School, Inc.",1633 Broadway,10019,Theater,40.761574,-73.983962,cultural_center,-1
391,"Broadway League Foundation, Inc.","729 Seventh Avenue, 5th Flr",10019,Theater,40.760103,-73.983973,cultural_center,-1
392,Theater for Personal Growth,"38 West 38th Street, 3rd Floor",10018,Theater,40.751512,-73.984058,cultural_center,-1
393,Theatre Museum,"723 Seventh Avenue, 7th floor",10019,Museum,40.759974,-73.984067,cultural_center,-1
394,Young New Yorker's Chorus,"194 East 2nd Street, 6F",10009,Music,40.722319,-73.984119,cultural_center,-1
395,"Amas Musical Theatre, Inc.","257 West 52nd Street, 5th Floor",10019,Theater,40.763125,-73.984182,cultural_center,-1
396,"Living Theatre, Inc.",21 Clinton Street,10002,Theater,40.720683,-73.984253,cultural_center,-1
397,"Voyage Theater Company, Inc.",165 First Avenue,10003,Theater,40.728923,-73.984334,cultural_center,-1
398,"Juneteenth Festival, Inc.","605 Water Street, Apt. 21B",10002,Theater,40.711249,-73.98445,cultural_center,-1
399,"Theater for the New City Foundation, Inc.",155 First Avenue,10003,Theater,40.728505,-73.984634,cultural_center,-1
400,"Organization of Puerto Rican Artists, Inc.",218 East 18th Street,10003,Visual Arts,40.735518,-73.98474,cultural_center,-1
401,"Relationship Performance and Art Group, Inc.","100 Saint Mark's Place, Apt. 7",10009,Theater,40.727388,-73.984825,cultural_center,-1
402,"Theatre-Studio, Inc.",123 East 24th Street,10010,Theater,40.740418,-73.984829,cultural_center,-1
403,Alliance for Inclusion in the Arts,"1560 Broadway, Suite 1600",10036,Theater,40.75886,-73.984843,cultural_center,-1
404,Times Square District Management Association,"1560 Broadway, Suite 1001",10036,Visual Arts,40.75886,-73.984843,cultural_center,-1
405,Groundswell Community Mural Project,540 President St. Ste 1A,11215,Visual Arts,40.677354,-73.984973,cultural_center,-1
406,Kalavant Center for Music and Dance,"326 East 11th Street, Ste. 2",10003,Music,40.729812,-73.985063,cultural_center,-1
407,"Participant, Inc.","253 East Houston Street, Ground Floor",10002,Visual Arts,40.721877,-73.98518,cultural_center,-1
408,"Glass Menagerie A Downtown Community Chorus, Inc.","201 East 17th Street, #21C",10003,Music,40.735041,-73.985375,cultural_center,-1
409,"Downtown Music Productions, Inc.","310 East 12th Street, Apt. 2H",10003,Music,40.730789,-73.985391,cultural_center,-1
410,"New York Asian Symphony Orchestra, Inc.","889 Ninth Avenue, Ste. 1",10019,Music,40.768321,-73.985433,cultural_center,-1
411,"National Music Theater Network, Inc.","250 West 49th Street, Suite 601",10019,Theater,40.761193,-73.985478,cultural_center,-1
412,Fiasco Theater LTD,80 Madison Ave,10016,Theater,40.744104,-73.985637,cultural_center,-1
413,"New York Youth Symphony, Inc.","110 West 40th Street, Suite 1503",10018,Music,40.753818,-73.985696,cultural_center,-1
414,"Big Apple Circus, Ltd.",One MetroTech Center-North,11201,Theater,40.694059,-73.985741,cultural_center,-1
415,Sculptors Alliance Inc.,"305 East 11th Street, Apt. 5D",10003,Visual Arts,40.730136,-73.985777,cultural_center,-1
416,"Negro Ensemble Company, Inc.","135 West 41st Street, 5th Floor",10036,Theater,40.754691,-73.985797,cultural_center,-1
417,"League of American Theatres and Producers, Inc.","226 West 47th Street, 6th floor",10036,Theater,40.759713,-73.985854,cultural_center,-1
418,Yara Arts Group,"306 East 11th Street, Apt. 3B",10003,Theater,40.730172,-73.985903,cultural_center,-1
419,ABC No Rio,"107 Suffolk Street, #305",10002,Visual Arts,40.718943,-73.986122,cultural_center,-1
420,"Afro-Asian, Inc.","107 Suffolk Street, Apt. 213-A",10002,Music,40.718943,-73.986122,cultural_center,-1
421,Artist Exchange International on Broadway,"107 Suffolk Street, #35",10002,Visual Arts,40.718943,-73.986122,cultural_center,-1
422,"Artists Alliance, Inc.","107 Suffolk Street, Room 411",10002,Visual Arts,40.718943,-73.986122,cultural_center,-1
423,"Fantastic Experimental Latino Theater, Inc.","107 Suffolk Street, Ste. 311",10002,Theater,40.718943,-73.986122,cultural_center,-1
424,"Society of the Educational Arts, Inc.","107 Suffolk Street, 2nd Floor",10002,Theater,40.718943,-73.986122,cultural_center,-1
425,Phoenix Theatre Ensemble,"200 East 10th Street, #180",10003,Theater,40.72951,-73.986203,cultural_center,-1
426,Children's Aid Society,105 East 22nd Street,10010,Music,40.739265,-73.986215,cultural_center,-1
427,"New York Pops, Inc.",333 West 52nd Street,10019,Music,40.764004,-73.986264,cultural_center,-1
428,"Chamber Music America, Inc.",12 West 32nd Street,10001,Music,40.747475,-73.986278,cultural_center,-1
429,"Art in General, Inc.",20 Jay Street,11201,Visual Arts,40.704313,-73.986587,cultural_center,-1
430,"Brooklyn Philharmonic Symphony Orchestra, Inc.","20 Jay Street, Suite M16",11201,Music,40.704313,-73.986587,cultural_center,-1
431,"Looking Glass Theatre, Inc.",422 West 57th Street,10019,Theater,40.768277,-73.986592,cultural_center,-1
432,New York Theatre Barn,401 W. 56th Street,10019,Theater,40.767429,-73.986625,cultural_center,-1
433,Concrete Temple Theatre,"211 East 14th Street, Apt. 10",10003,Theater,40.733092,-73.986678,cultural_center,-1
434,"MasterVoices, Inc.",1441 Broadway,10018,Music,40.754707,-73.986753,cultural_center,-1
435,"Artists in Residence, Inc.",155 Plymouth Street,11201,Visual Arts,40.703784,-73.987077,cultural_center,-1
436,"Gramercy Brass of New York, Inc.",111 East 19th Street,10003,Music,40.737333,-73.98719,cultural_center,-1
437,Immaterial Incorporated,181 Wyckoff Street,11217,Visual Arts,40.68465,-73.987207,cultural_center,-1
438,Lighthouse International,250 West 64th Street,10023,Music,40.774338,-73.987266,cultural_center,-1
439,"Society of the Third Street Music School Settlement, Inc.",235 East 11th Street,10003,Music,40.730806,-73.987364,cultural_center,-1
440,"Foundry Theatre, Inc.","140-142 Second Avenue, Ste. 405",10003,Theater,40.728956,-73.987401,cultural_center,-1
441,Museum of Food and Drink,232 East 11th Street,10003,Museum,40.730817,-73.987433,cultural_center,-1
442,A Blade of Grass Fund,81 Prospect Street,11201,Visual Arts,40.700663,-73.987536,cultural_center,-1
443,"Watson Arts, Inc",147 Bergen Street,11217,Theater,40.685597,-73.987564,cultural_center,-1
444,Latin American Theatre Ensemble Inc.,"350 West 51st Street,  Apt. 13-D",10019,Theater,40.76374,-73.987632,cultural_center,-1
445,Theatre of the Oppressed NYC,"758 Eighth Avenue, Suite 300",10036,Theater,40.76007,-73.987709,cultural_center,-1
446,"Council For Living Music, Inc.","322 West 48th Street, 3rd Floor",10036,Music,40.761399,-73.987896,cultural_center,-1
447,Local 802 Senior Musicians Association,322 West 48th Street,10036,Music,40.761399,-73.987896,cultural_center,-1
448,World Foundation for Music and Healing,1270 Broadway,10001,Music,40.748655,-73.988097,cultural_center,-1
449,"New 42nd Street, Inc.","229 West 42nd Street, 10th Floor",10036,Theater,40.756571,-73.98819,cultural_center,-1
450,"New Professional Theatre, Inc.","229 West 42nd Street, Apt. 501",10036,Theater,40.756571,-73.98819,cultural_center,-1
451,Swiss Institute,"117 Second Avenue, Floor 2",10003,Visual Arts,40.727894,-73.988191,cultural_center,-1
452,"Educational Alliance, Inc.",197 East Broadway,10002,Visual Arts,40.714219,-73.988219,cultural_center,-1
453,Emerging Artists Theatre Company,"15 West 28th Street, Third Floor",10001,Theater,40.74515,-73.988383,cultural_center,-1
454,"TADA! Theater and Dance Alliance, Inc.","15 West 28th Street, Third Floor",10001,Theater,40.74515,-73.988383,cultural_center,-1
455,American Theatre Wing,"230 West 41st Street, Suite 1101",10036,Theater,40.755802,-73.988482,cultural_center,-1
456,Research Foundation of CUNY,230 West 41st Street,10036,Theater,40.755802,-73.988482,cultural_center,-1
457,"Women's Project and Productions, Inc.",55 West End Avenue,10023,Theater,40.774058,-73.988681,cultural_center,-1
458,Friends of the New York Transit Museum,"130 Livingston Street, 10th Floor",11201,Museum,40.690782,-73.988753,cultural_center,-1
459,"Ensemble 212, Inc.",301 W 45th St,10036,Music,40.759351,-73.988814,cultural_center,-1
460,Rush Philanthropic Arts Foundation,"512 Seventh Avenue, 43rd Floor",10018,Visual Arts,40.753283,-73.98897,cultural_center,-1
461,"D.U.M.B.O. Arts Center, Inc.","111 Front Street, #212",11201,Visual Arts,40.70251,-73.988975,cultural_center,-1
462,"Around the Block, Inc.","5 East 22nd Street, Suite 9K",10010,Theater,40.740426,-73.988976,cultural_center,-1
463,"CSC Repertory, Ltd.",136 East 13th Street,10003,Theater,40.733145,-73.988984,cultural_center,-1
464,Paper Bag Players,185 East Broadway,10002,Theater,40.714154,-73.98902,cultural_center,-1
465,"ACMP Associated Chamber Music Players, Inc.","1133 Broadway, Suite 810",10010,Music,40.743523,-73.989073,cultural_center,-1
466,Classic Chamber Players,1133 Broadway,10010,Music,40.743523,-73.989073,cultural_center,-1
467,"Only Make Believe, Inc.","1123 Broadway, Ste. 1003",10010,Theater,40.743254,-73.989123,cultural_center,-1
468,"Vineyard Theatre and Workshop Center, Inc.",108 East 15th Street,10003,Theater,40.735011,-73.989139,cultural_center,-1
469,"Studio in a School Association, Inc.",75 West End Avenue,10023,Visual Arts,40.77422,-73.989237,cultural_center,-1
470,Manhattan Graphics Center,250 West 40th Street,10018,Visual Arts,40.75535,-73.989334,cultural_center,-1
471,"Roundabout Theatre Company, Inc.","231 West 39th Street, Ste. 1200",10018,Theater,40.754576,-73.989363,cultural_center,-1
472,"Issue Project Room, Inc.",22 Boerum Place,11201,Music,40.690903,-73.98938,cultural_center,-1
473,"viBe Theater Experience, Inc.","30 Third Avenue, Suite 203",11217,Theater,40.730263,-73.989381,cultural_center,-1
474,Creative Arts Team,"101 West 31st Street, 6th Floor",10001,Theater,40.748084,-73.989588,cultural_center,-1
475,VSW ARTHOUSE CORP,55 Washington Street,11201,Music,40.70273,-73.989602,cultural_center,-1
476,"Leviathan Lab, Inc.",413 West 50th Street,10019,Theater,40.763776,-73.989611,cultural_center,-1
477,"Queen's Theatre Company, Inc.",Times Square Station,10108,Theater,40.756582,-73.989637,cultural_center,-1
478,"New York Artists Equity Association, Inc.",245 Broome St,10002,Visual Arts,40.717944,-73.989668,cultural_center,-1
479,"Play Production Company, Inc.","321 West 44th Street, Suite 802",10036,Theater,40.75889,-73.989669,cultural_center,-1
480,Stage Directors and Choreographers Workshop Foundation,"321 West 44th Street, 8th Floor",10036,Theater,40.75889,-73.989669,cultural_center,-1
481,Australian Aboriginal Theatre Initiative,60 2nd Avenue,10003,Theater,40.725827,-73.989678,cultural_center,-1
482,Actors Company Theatre,"900 Broadway, Ste. 905",10003,Theater,40.739073,-73.989784,cultural_center,-1
483,Ukrainian Museum,222 East Sixth Street,10003,Museum,40.727916,-73.989797,cultural_center,-1
484,Second Stage Theatre,305 West 43rd Street,10036,Theater,40.758127,-73.989799,cultural_center,-1
485,"FRIGID New York, Inc.",85 East 4th Street,10003,Theater,40.726393,-73.989887,cultural_center,-1
486,Lark Theatre Company,311 West 43rd Street,10036,Theater,40.75818,-73.989922,cultural_center,-1
487,"Manhattan Theatre Club, Inc.","311 West 43rd Street, Eighth Floor",10036,Theater,40.75818,-73.989922,cultural_center,-1
488,Staret...The Directors Company,311 W. 43rd St,10036,Theater,40.75818,-73.989922,cultural_center,-1
